entropy_type,entropy
non-adversarial,0.51657516
non-adversarial,0.6704207
non-adversarial,0.6875807
non-adversarial,0.5347377
non-adversarial,0.09560053
non-adversarial,0.59374374
non-adversarial,0.33917558
non-adversarial,0.6779386
non-adversarial,0.26842117
non-adversarial,0.2908458
non-adversarial,0.5703191
non-adversarial,0.24244626
non-adversarial,0.0015165254
non-adversarial,0.69188935
non-adversarial,0.43574354
non-adversarial,0.11108458
non-adversarial,0.5881854
non-adversarial,0.28660518
non-adversarial,0.31578925
non-adversarial,0.019178148
non-adversarial,0.6930651
non-adversarial,0.35251787
non-adversarial,0.68008363
non-adversarial,0.39027667
non-adversarial,0.018415919
non-adversarial,0.0012934391
non-adversarial,0.45135057
non-adversarial,0.3240332
non-adversarial,0.5607293
non-adversarial,0.22481084
non-adversarial,0.6924784
non-adversarial,0.4084521
non-adversarial,0.60717916
non-adversarial,0.004677624
non-adversarial,0.2560002
non-adversarial,0.3110718
non-adversarial,0.31758007
non-adversarial,0.00087895367
non-adversarial,0.0036610533
non-adversarial,7.713403e-16
non-adversarial,0.0072067445
non-adversarial,0.00087895367
non-adversarial,0.009804923
non-adversarial,0.68409145
non-adversarial,0.49451408
non-adversarial,0.007255715
non-adversarial,0.31954163
non-adversarial,0.6218221
non-adversarial,0.4716088
non-adversarial,0.5473054
non-adversarial,0.6887125
non-adversarial,0.20131345
non-adversarial,0.6908964
non-adversarial,0.00022818375
non-adversarial,0.5376479
non-adversarial,0.23787244
non-adversarial,0.4467994
non-adversarial,0.019411145
non-adversarial,0.56696266
non-adversarial,0.32591903
non-adversarial,0.33282995
non-adversarial,0.26892102
non-adversarial,0.2765494
non-adversarial,0.27218366
non-adversarial,0.69280297
non-adversarial,0.30249083
non-adversarial,0.31171522
non-adversarial,0.0003652683
non-adversarial,0.15329912
non-adversarial,0.3352768
non-adversarial,0.68634796
non-adversarial,0.24894398
non-adversarial,0.5792861
non-adversarial,0.2730312
non-adversarial,0.12969679
non-adversarial,0.073815964
non-adversarial,0.5980202
non-adversarial,0.6877761
non-adversarial,0.55665445
non-adversarial,0.37326485
non-adversarial,0.29208076
non-adversarial,0.6213861
non-adversarial,0.5989714
non-adversarial,0.6392666
non-adversarial,0.21595824
non-adversarial,0.0041699866
non-adversarial,0.10710194
non-adversarial,0.040126726
non-adversarial,8.3539614e-14
non-adversarial,0.6874617
non-adversarial,0.5353486
non-adversarial,0.3066772
non-adversarial,0.49710372
non-adversarial,0.0008690222
non-adversarial,0.21783464
non-adversarial,0.52230966
non-adversarial,0.6912389
non-adversarial,0.26572135
non-adversarial,0.6836016
non-adversarial,0.36975712
non-adversarial,0.6841967
non-adversarial,0.6676499
non-adversarial,0.011723447
non-adversarial,0.6627193
non-adversarial,0.2923954
non-adversarial,0.06874895
non-adversarial,0.6237303
non-adversarial,0.32148933
non-adversarial,0.44617057
non-adversarial,0.69237614
non-adversarial,0.6870259
non-adversarial,0.6067953
non-adversarial,0.14433461
non-adversarial,0.3448261
non-adversarial,0.30374953
non-adversarial,0.58764154
non-adversarial,0.5958236
non-adversarial,0.2654911
non-adversarial,0.32518938
non-adversarial,0.4276043
non-adversarial,0.044088826
non-adversarial,0.0041699866
non-adversarial,0.2165327
non-adversarial,0.0041699866
non-adversarial,0.6841477
non-adversarial,0.22247957
non-adversarial,0.5125776
non-adversarial,0.590224
non-adversarial,0.67995894
non-adversarial,0.57412636
non-adversarial,0.6930814
non-adversarial,0.42725828
non-adversarial,0.28554183
non-adversarial,0.58268166
non-adversarial,0.4813537
non-adversarial,0.59129614
non-adversarial,0.32123443
non-adversarial,0.011373871
non-adversarial,0.2116495
non-adversarial,0.38339746
non-adversarial,0.6930389
non-adversarial,0.6419388
non-adversarial,0.5846346
non-adversarial,0.28415868
non-adversarial,0.097390085
non-adversarial,0.27665958
non-adversarial,0.54704183
non-adversarial,0.58363426
non-adversarial,0.32014826
non-adversarial,0.65237004
non-adversarial,0.001331572
non-adversarial,0.5649493
non-adversarial,0.2571563
non-adversarial,0.26792383
non-adversarial,0.34650367
non-adversarial,0.4200235
non-adversarial,0.014118167
non-adversarial,0.5990825
non-adversarial,0.013592902
non-adversarial,0.6257422
non-adversarial,0.29713875
non-adversarial,0.1573616
non-adversarial,0.00033778243
non-adversarial,0.01336389
non-adversarial,6.283571e-05
non-adversarial,0.09417722
non-adversarial,0.3125048
non-adversarial,0.013357193
non-adversarial,0.5791929
non-adversarial,0.6147896
non-adversarial,0.4447692
non-adversarial,0.0030075896
non-adversarial,0.07169206
non-adversarial,0.5710305
non-adversarial,0.59950745
non-adversarial,0.69150287
non-adversarial,0.0041699866
non-adversarial,0.6427518
non-adversarial,0.5159207
non-adversarial,0.6926091
non-adversarial,0.26913172
non-adversarial,2.7076905e-10
non-adversarial,0.62494564
non-adversarial,0.32638207
non-adversarial,0.69310987
non-adversarial,0.35270506
non-adversarial,8.653729e-12
non-adversarial,0.46642894
non-adversarial,0.34916192
non-adversarial,0.6633521
non-adversarial,0.4873808
non-adversarial,0.6929654
non-adversarial,0.0041699866
non-adversarial,0.01090707
non-adversarial,0.4467845
non-adversarial,0.25308335
non-adversarial,0.69131756
non-adversarial,0.25229636
non-adversarial,0.38370574
non-adversarial,0.2315124
non-adversarial,0.6774576
non-adversarial,0.004126685
non-adversarial,0.3471794
non-adversarial,0.00033390845
non-adversarial,0.18920659
non-adversarial,0.68229604
non-adversarial,0.6755969
non-adversarial,0.00042529515
non-adversarial,0.6858604
non-adversarial,0.64693916
non-adversarial,0.2659849
non-adversarial,0.5296692
non-adversarial,0.43266416
non-adversarial,0.4844859
non-adversarial,0.000834977
non-adversarial,0.6894553
non-adversarial,0.35401362
non-adversarial,0.22773223
non-adversarial,0.0008762883
non-adversarial,0.45579472
non-adversarial,0.52641356
non-adversarial,0.47598347
non-adversarial,0.6856557
non-adversarial,0.58837265
non-adversarial,0.66606295
non-adversarial,0.30287302
non-adversarial,0.22261612
non-adversarial,1.1677301e-07
non-adversarial,0.48110083
non-adversarial,0.28913745
non-adversarial,0.2812293
non-adversarial,0.28284255
non-adversarial,0.28925776
non-adversarial,0.43347725
non-adversarial,8.490035e-14
non-adversarial,7.8286075e-07
non-adversarial,0.69276357
non-adversarial,0.355784
non-adversarial,0.6665317
non-adversarial,0.3675654
non-adversarial,0.0014641484
non-adversarial,0.00015072606
non-adversarial,0.31701168
non-adversarial,0.30876338
non-adversarial,0.56123155
non-adversarial,0.2825863
non-adversarial,0.49744964
non-adversarial,0.4991564
non-adversarial,0.68576705
non-adversarial,0.2647279
non-adversarial,0.35530815
non-adversarial,0.66443455
non-adversarial,0.34038416
non-adversarial,0.638484
non-adversarial,0.3596473
non-adversarial,0.2574211
non-adversarial,0.68275607
non-adversarial,0.33397037
non-adversarial,0.0700701
non-adversarial,0.67428637
non-adversarial,0.0041699866
non-adversarial,0.23377286
non-adversarial,0.5674853
non-adversarial,0.6807225
non-adversarial,0.01336389
non-adversarial,0.40935814
non-adversarial,0.35020754
non-adversarial,0.6898265
non-adversarial,0.12969679
non-adversarial,0.6257292
non-adversarial,0.66820467
non-adversarial,0.66841376
non-adversarial,0.28690112
non-adversarial,0.66136324
non-adversarial,0.2770468
non-adversarial,0.67628884
non-adversarial,0.69147146
non-adversarial,0.011136405
non-adversarial,0.455441
non-adversarial,0.30591542
non-adversarial,0.61871064
non-adversarial,0.6118895
non-adversarial,0.56977516
non-adversarial,0.6678823
non-adversarial,0.4545723
non-adversarial,0.69019544
non-adversarial,0.2900375
non-adversarial,0.00027872884
non-adversarial,1.0056287e-05
non-adversarial,0.21137625
non-adversarial,0.25894123
non-adversarial,0.00020651493
non-adversarial,8.898584e-06
non-adversarial,0.5807271
non-adversarial,0.61809075
non-adversarial,0.6914673
non-adversarial,0.57305837
non-adversarial,0.6392257
non-adversarial,0.40221944
non-adversarial,0.64089143
non-adversarial,0.07209904
non-adversarial,0.00067084713
non-adversarial,0.00018567998
non-adversarial,0.12969679
non-adversarial,0.34492734
non-adversarial,0.00092864176
non-adversarial,0.69237435
non-adversarial,0.64546704
non-adversarial,0.1655747
non-adversarial,0.07633124
non-adversarial,0.692714
non-adversarial,0.61045665
non-adversarial,0.23799704
non-adversarial,0.22692896
non-adversarial,0.0041699866
non-adversarial,0.39830956
non-adversarial,0.0041699866
non-adversarial,0.5025902
non-adversarial,0.6515385
non-adversarial,0.39045963
non-adversarial,0.6876948
non-adversarial,0.6912109
non-adversarial,0.08073249
non-adversarial,0.12969679
non-adversarial,0.057473008
non-adversarial,2.0476215e-14
non-adversarial,0.6566126
non-adversarial,0.68229604
non-adversarial,0.28956354
non-adversarial,0.37916404
non-adversarial,0.36350518
non-adversarial,0.6757449
non-adversarial,0.42267966
non-adversarial,0.2703673
non-adversarial,0.027991457
non-adversarial,0.6931383
non-adversarial,0.6896169
non-adversarial,0.5404875
non-adversarial,0.60432315
non-adversarial,0.4172489
non-adversarial,0.22477552
non-adversarial,0.6931031
non-adversarial,0.031175463
non-adversarial,0.693147
non-adversarial,0.6845574
non-adversarial,0.5451982
non-adversarial,0.35344207
non-adversarial,0.07837392
non-adversarial,0.16706322
non-adversarial,0.6531594
non-adversarial,0.55587834
non-adversarial,0.37519717
non-adversarial,0.5730737
non-adversarial,0.0041699866
non-adversarial,0.6858072
non-adversarial,0.0041699866
non-adversarial,0.44636863
non-adversarial,0.6561641
non-adversarial,0.6902848
non-adversarial,0.6187585
non-adversarial,0.34235823
non-adversarial,0.69303054
non-adversarial,0.004422289
non-adversarial,0.28147173
non-adversarial,0.049640052
non-adversarial,0.28003263
non-adversarial,0.05497533
non-adversarial,0.00044528255
non-adversarial,0.42924505
non-adversarial,0.16679254
non-adversarial,0.26646483
non-adversarial,0.6888365
non-adversarial,0.644212
non-adversarial,0.37936658
non-adversarial,0.44390106
non-adversarial,0.2933593
non-adversarial,0.0041699866
non-adversarial,0.6839217
non-adversarial,0.3482568
non-adversarial,0.30040604
non-adversarial,0.39700094
non-adversarial,0.00941469
non-adversarial,0.61288685
non-adversarial,0.12969679
non-adversarial,0.5949647
non-adversarial,0.030568317
non-adversarial,0.38216782
non-adversarial,0.40173495
non-adversarial,0.32120523
non-adversarial,0.017045315
non-adversarial,0.30115163
non-adversarial,0.6674123
non-adversarial,0.0041699866
non-adversarial,0.0008780873
non-adversarial,6.7222527e-06
non-adversarial,0.0041699866
non-adversarial,0.5463435
non-adversarial,0.6929797
non-adversarial,0.00029330395
non-adversarial,0.6010881
non-adversarial,0.0029148874
non-adversarial,0.083851576
non-adversarial,0.20880389
non-adversarial,0.31876707
non-adversarial,0.25632334
non-adversarial,0.34324634
non-adversarial,0.052902557
non-adversarial,0.46348518
non-adversarial,5.857467e-06
non-adversarial,0.6386577
non-adversarial,0.025908723
non-adversarial,0.65271246
non-adversarial,0.5797084
non-adversarial,0.039646316
non-adversarial,0.54313403
non-adversarial,0.2862593
non-adversarial,0.6897377
non-adversarial,0.34247968
non-adversarial,0.06876921
non-adversarial,0.4386508
non-adversarial,0.34644756
non-adversarial,0.013864366
non-adversarial,0.68515646
non-adversarial,0.48745906
non-adversarial,0.66271365
non-adversarial,0.32475263
non-adversarial,0.6814759
non-adversarial,0.4754272
non-adversarial,0.07977422
non-adversarial,0.36722538
non-adversarial,0.3149081
non-adversarial,0.5020816
non-adversarial,0.00040701655
non-adversarial,0.6512836
non-adversarial,0.61242145
non-adversarial,0.5511739
non-adversarial,0.5856343
non-adversarial,0.666621
non-adversarial,0.54713786
non-adversarial,0.66399944
non-adversarial,0.286111
non-adversarial,0.64335585
non-adversarial,0.46642894
non-adversarial,0.3412864
non-adversarial,0.5269704
non-adversarial,0.28507888
non-adversarial,0.01943362
non-adversarial,0.5236085
non-adversarial,0.2657929
non-adversarial,0.5161833
non-adversarial,0.2574486
non-adversarial,0.03408888
non-adversarial,0.69108486
non-adversarial,2.230225e-07
non-adversarial,0.0041699866
non-adversarial,0.0073023727
non-adversarial,0.3404015
non-adversarial,0.12480384
non-adversarial,0.6400583
non-adversarial,0.28718492
non-adversarial,0.34006986
non-adversarial,0.20402372
non-adversarial,0.6931462
non-adversarial,0.3104244
non-adversarial,0.46272552
non-adversarial,0.28284255
non-adversarial,0.1323237
non-adversarial,0.015700996
correct test,0.024719039
correct test,2.0621334e-09
correct test,0.00020681776
correct test,0.24087003
correct test,0.25846392
correct test,0.040320005
correct test,0.02939837
correct test,9.3231305e-05
correct test,0.085998006
correct test,0.15560827
correct test,0.10613172
correct test,0.0016194016
correct test,0.00025943277
correct test,0.050503545
correct test,0.17569509
correct test,1.03141375e-07
correct test,0.4419177
correct test,0.14101164
correct test,7.3043604e-10
correct test,4.7657323e-07
correct test,0.13906722
correct test,0.026466802
correct test,0.003910047
correct test,0.4546659
correct test,0.0029389272
correct test,0.6892392
correct test,0.6918032
correct test,0.35351285
correct test,0.52079785
correct test,0.18030186
correct test,0.082200184
correct test,0.015761796
correct test,0.54973376
correct test,0.68957233
correct test,0.026819928
correct test,4.8337693e-08
correct test,0.0005814894
correct test,0.08431401
correct test,0.101763405
correct test,8.440491e-08
correct test,0.01725499
correct test,0.0093959905
correct test,2.8609646e-05
correct test,0.665938
correct test,0.0045833527
correct test,0.047722746
correct test,0.46346653
correct test,0.6811597
correct test,0.058009647
correct test,0.22282156
correct test,0.08912224
correct test,0.015733398
correct test,3.0750969e-06
correct test,0.5832691
correct test,0.03901723
correct test,8.033609e-11
correct test,0.69279444
correct test,0.1271845
correct test,0.064625554
correct test,1.9496372e-05
correct test,0.0025193174
correct test,0.001668966
correct test,0.0050203884
correct test,0.06677581
correct test,0.0035064952
correct test,0.08000666
correct test,0.33255997
correct test,0.056119256
correct test,0.1976814
correct test,1.6276641e-06
correct test,0.033320483
correct test,0.013136218
correct test,0.29743055
correct test,0.02942466
correct test,0.19551428
correct test,0.21095033
correct test,0.08235711
correct test,0.0029389272
correct test,0.09758515
correct test,0.31998515
correct test,0.02235841
correct test,1.2224234e-05
correct test,0.0974205
correct test,0.07861748
correct test,0.01997135
correct test,0.049290866
correct test,0.07303487
correct test,0.0452126
correct test,0.069632724
correct test,0.00052798097
correct test,2.3251291e-10
correct test,0.048447754
correct test,0.0033744716
correct test,0.14153583
correct test,0.0004070325
correct test,0.022775028
correct test,0.009393384
correct test,0.39554417
correct test,0.21753344
correct test,0.01598249
correct test,0.011471435
correct test,0.21373187
correct test,1.7354203e-05
correct test,0.076918215
correct test,0.07967523
correct test,0.008886319
correct test,0.53572637
correct test,0.043731064
correct test,0.011649245
correct test,0.11673924
correct test,0.4734359
correct test,0.67855394
correct test,8.033609e-11
correct test,6.702006e-05
correct test,2.2182566e-07
correct test,0.14135781
correct test,0.13741769
correct test,0.0015175131
correct test,0.25830632
correct test,0.0014845474
correct test,0.62110853
correct test,0.11797998
correct test,0.646145
correct test,0.00029685444
correct test,0.08395952
correct test,0.04938867
correct test,0.0017500357
correct test,8.033609e-11
correct test,0.08028463
correct test,0.026847854
correct test,0.34726965
correct test,8.033609e-11
correct test,9.9743556e-05
correct test,0.014600214
correct test,0.025269
correct test,0.6219977
correct test,0.4822783
correct test,0.30848682
correct test,0.05175531
correct test,0.30762595
correct test,0.4114765
correct test,0.0026372094
correct test,0.2848898
correct test,0.005207083
correct test,0.031241074
correct test,4.774194e-10
correct test,0.006615846
